"id","b_bpurp_1","b_bpurp_2","b_bpurp_3","b_bpurp_4","fu1_bpurp_1","fu1_bpurp_2","fu1_bpurp_3","fu1_bpurp_4","fu2_bpurp_1","fu2_bpurp_2","fu2_bpurp_3","fu2_bpurp_4","b_pilea_eng_1","b_pilea_eng_2","b_pilea_eng_3","b_pilea_bey_4","b_pilea_bey_5","b_pilea_bey_6","fu1_pilea_eng_1","fu1_pilea_eng_2","fu1_pilea_eng_3","fu1_pilea_bey_4","fu1_pilea_bey_5","fu1_pilea_bey_6","fu2_pilea_eng_1","fu2_pilea_eng_2","fu2_pilea_eng_3","fu2_pilea_bey_4","fu2_pilea_bey_5","fu2_pilea_bey_6","b_shs_gh_a","b_shs_rh_a","b_shs_ch_a","b_shs_ch_b_r","fu1_shs_gh_a","fu1_shs_rh_a","fu1_shs_ch_a","fu1_shs_ch_fu1_r","fu2_shs_gh_a","fu2_shs_rh_a","fu2_shs_ch_a","fu2_shs_ch_b_r","b_purpose_pomp","fu1_purpose_pomp","fu2_purpose_pomp","b_pilea_pomp","b_pilea_eng_pomp","b_pilea_bey_pomp","fu1_pilea_pomp","fu1_pilea_eng_pomp","fu1_pilea_bey_pomp","fu2_pilea_pomp","fu2_pilea_eng_pomp","fu2_pilea_bey_pomp","b_happiness_pomp","fu1_happiness_pomp","fu2_happiness_pomp","b_gshs_path_pomp","b_gshs_agen_pomp","fu1_gshs_path_pomp","fu1_gshs_agen_pomp","fu2_gshs_path_pomp","fu2_gshs_agen_pomp","b_self_control_pomp","b_autonomy_pomp","b_competence_pomp","b_relatedness_pomp","fu1_autonomy_pomp","fu1_competence_pomp","fu1_relatedness_pomp","fu2_autonomy_pomp","fu2_competence_pomp","fu2_relatedness_pomp","b_distress_intolerance_pomp","b_experiential_avoidance_pomp","b_implicit_beliefs_emotions_pomp","b_vali_con_pomp","b_vali_trad_pomp","b_vali_ben_pomp","b_vali_univ_pomp","b_vali_sd_pomp","b_vali_stim_pomp","b_vali_hed_pomp","b_vali_ach_pomp","b_vali_pow_pomp","b_vali_sec_pomp","b_valc_con_pomp","b_valc_trad_pomp","b_valc_ben_pomp","b_valc_univ_pomp","b_valc_sd_pomp","b_valc_stim_pomp","b_valc_hed_pomp","b_valc_ach_pomp","b_valc_pow_pomp","b_valc_sec_pomp","fu1_vali_con_pomp","fu1_vali_trad_pomp","fu1_vali_ben_pomp","fu1_vali_univ_pomp","fu1_vali_sd_pomp","fu1_vali_stim_pomp","fu1_vali_hed_pomp","fu1_vali_ach_pomp","fu1_vali_pow_pomp","fu1_vali_sec_pomp","fu1_valc_con_pomp","fu1_valc_trad_pomp","fu1_valc_ben_pomp","fu1_valc_univ_pomp","fu1_valc_sd_pomp","fu1_valc_stim_pomp","fu1_valc_hed_pomp","fu1_valc_ach_pomp","fu1_valc_pow_pomp","fu1_valc_sec_pomp","fu2_vali_con_pomp","fu2_vali_trad_pomp","fu2_vali_ben_pomp","fu2_vali_univ_pomp","fu2_vali_sd_pomp","fu2_vali_stim_pomp","fu2_vali_hed_pomp","fu2_vali_ach_pomp","fu2_vali_pow_pomp","fu2_vali_sec_pomp","fu2_valc_con_pomp","fu2_valc_trad_pomp","fu2_valc_ben_pomp","fu2_valc_univ_pomp","fu2_valc_sd_pomp","fu2_valc_stim_pomp","fu2_valc_hed_pomp","fu2_valc_ach_pomp","fu2_valc_pow_pomp","fu2_valc_sec_pomp","b_stress_tolerance_pomp","fu1_stress_tolerance_pomp","fu2_stress_tolerance_pomp","b_bpurp_mean_POMP","fu1_bpurp_mean_POMP","fu2_bpurp_mean_POMP","fu1_pilea_mean_POMP","b_shs_mean_POMP","fu1_shs_mean_POMP","fu2_shs_mean_POMP","fu1_gshs_mean_POMP","fu1_gshs_path_mean_POMP","fu1_gshs_agen_mean_POMP","b_bmeaq_mean_POMP","fu1_vali_con_mean_POMP","fu1_vali_trad_mean_POMP","fu1_vali_ben_mean_POMP","fu1_vali_univ_mean_POMP","fu1_vali_sd_mean_POMP","fu1_vali_stim_mean_POMP","fu1_vali_hed_mean_POMP","fu1_vali_ach_mean_POMP","fu1_vali_pow_mean_POMP","fu1_vali_sec_mean_POMP","b_bmpns_A_tot_POMP","b_bmpns_C_tot_POMP","b_bmpns_R_tot_POMP","fu1_bmpns_A_tot_POMP","fu1_bmpns_C_tot_POMP","fu1_bmpns_R_tot_POMP","b_gshs_mean_pomp","fu1_gshs_mean_pomp","fu2_gshs_mean_pomp"
189,4,3,2,2,NA,NA,NA,NA,NA,NA,NA,NA,3,4,4,3,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,4,3,NA,NA,NA,NA,NA,NA,NA,NA,68.75,NA,NA,91.6666666666668,91.6666666666668,91.6666666666668,NA,NA,NA,NA,NA,NA,66.6666666666667,NA,NA,95.2380952380953,90.4761904761904,NA,NA,NA,NA,76.6666666666667,66.6666666666668,95.8333333333332,79.1666666666668,NA,NA,NA,NA,NA,NA,10,32.2222222222222,66.6666666666667,75,50,100,75,75,58.3333333333333,66.6666666666667,75,41.6666666666667,66.6666666666667,100,50,100,100,100,50,66.6666666666667,75,41.6666666666667,66.6666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.3333333333333,NA,NA,68.75,NA,NA,NA,66.6666666666667,NA,NA,NA,NA,NA,32.2222222222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,66.6666666666667,95.8333333333333,79.1666666666667,NA,NA,NA,92.8571428571429,NA,NA
190,3,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,4,3,4,3,3,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,3,0,0,NA,NA,NA,NA,NA,NA,NA,NA,75,NA,NA,83.3333333333332,91.6666666666668,75,NA,NA,NA,NA,NA,NA,29.1666666666667,NA,NA,90.4761904761904,90.4761904761904,NA,NA,NA,NA,86.6666666666667,50,83.3333333333332,66.6666666666668,NA,NA,NA,NA,NA,NA,98,28.8888888888888,33.3333333333333,91.6666666666667,8.33333333333333,100,100,83.3333333333333,100,100,91.6666666666667,41.6666666666667,66.6666666666667,91.6666666666667,8.33333333333333,100,100,83.3333333333333,91.6666666666667,91.6666666666667,100,16.6666666666667,75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,NA,NA,NA,29.1666666666667,NA,NA,NA,NA,NA,28.8888888888889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,50,83.3333333333333,66.6666666666667,NA,NA,NA,90.4761904761904,NA,NA
191,4,3,3,3,NA,NA,NA,NA,4,4,4,4,3,3,4,4,4,2,NA,NA,NA,NA,NA,NA,3,4,4,4,4,4,5,4,5,6,NA,NA,NA,NA,6,5,5,6,81.25,NA,100,83.3333333333332,83.3333333333332,83.3333333333332,NA,NA,NA,95.8333333333332,91.6666666666668,100,83.3333333333333,NA,NA,66.6666666666667,90.4761904761904,NA,NA,85.7142857142857,95.2380952380953,70,83.3333333333332,83.3333333333332,79.1666666666668,NA,NA,NA,87.5,66.6666666666668,91.6666666666668,18,52.2222222222222,54.1666666666667,91.6666666666667,33.3333333333333,83.3333333333333,100,75,16.6666666666667,41.6666666666667,0,0,75,91.6666666666667,66.6666666666667,83.3333333333333,100,58.3333333333333,16.6666666666667,41.6666666666667,0,0,83.3333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.3333333333333,33.3333333333333,83.3333333333333,100,66.6666666666667,50,100,0,25,91.6666666666667,83.3333333333333,33.3333333333333,83.3333333333333,91.6666666666667,66.6666666666667,33.3333333333333,83.3333333333333,0,8.33333333333333,83.3333333333333,73.3333333333333,NA,95.8333333333333,81.25,NA,100,NA,83.3333333333333,NA,91.6666666666667,NA,NA,NA,52.2222222222222,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.3333333333333,83.3333333333333,79.1666666666667,NA,NA,NA,78.5714285714286,NA,90.4761904761904
192,3,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,3,3,3,4,4,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,6,4,5,NA,NA,NA,NA,NA,NA,NA,NA,62.5,NA,NA,70.8333333333332,75,66.6666666666668,NA,NA,NA,NA,NA,NA,83.3333333333333,NA,NA,100,57.1428571428571,NA,NA,NA,NA,33.3333333333333,54.1666666666667,54.1666666666667,62.5,NA,NA,NA,NA,NA,NA,54,60,58.3333333333333,100,41.6666666666667,100,75,83.3333333333333,100,91.6666666666667,75,75,100,50,8.33333333333333,91.6666666666667,58.3333333333333,41.6666666666667,25,33.3333333333333,66.6666666666667,75,41.6666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,NA,NA,62.5,NA,NA,NA,83.3333333333333,NA,NA,NA,NA,NA,60,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.1666666666667,54.1666666666667,62.5,NA,NA,NA,78.5714285714286,NA,NA
193,2,2,2,2,3,3,3,3,3,2,2,3,2,2,2,2,2,2,4,4,4,3,3,3,3,3,3,2,2,2,6,5,4,2,2,1,1,5,1,2,0,1,50,75,62.5,50,50,50,87.5,100,75,62.5,75,50,70.8333333333333,66.6666666666667,1458.33333333333,57.1428571428571,66.6666666666667,52.3809523809524,52.3809523809524,61.9047619047619,66.6666666666667,33.3333333333333,41.6666666666667,58.3333333333333,33.3333333333333,62.5,62.5,54.1666666666667,25,54.1666666666667,12.5,96,48.8888888888888,45.8333333333333,8.33333333333333,16.6666666666667,25,25,50,41.6666666666667,16.6666666666667,66.6666666666667,66.6666666666667,41.6666666666667,50,50,50,41.6666666666667,41.6666666666667,41.6666666666667,50,33.3333333333333,33.3333333333333,41.6666666666667,58.3333333333333,58.3333333333333,50,50,50,58.3333333333333,66.6666666666667,66.6666666666667,75,75,75,NA,75,NA,66.6666666666667,50,58.3333333333333,41.6666666666667,50,66.6666666666667,75,83.3333333333333,91.6666666666667,50,83.3333333333333,25,33.3333333333333,75,75,83.3333333333333,66.6666666666667,66.6666666666667,75,83.3333333333333,83.3333333333333,100,66.6666666666667,66.6666666666667,75,75,46.6666666666667,23.3333333333333,73.3333333333333,50,75,62.5,87.5,70.8333333333333,37.5,16.6666666666667,52.3809523809524,52.3809523809524,52.3809523809524,48.8888888888889,58.3333333333333,58.3333333333333,50,50,50,58.3333333333333,66.6666666666667,66.6666666666667,75,75,41.6666666666667,58.3333333333333,33.3333333333333,62.5,62.5,54.1666666666667,61.9047619047619,52.3809523809524,64.2857142857143
194,4,2,2,4,2,3,1,4,3,4,4,4,3,4,4,4,4,4,2,2,3,4,2,3,4,4,4,4,4,4,6,6,6,6,3,3,5,1,5,5,2,6,75,62.5,93.75,95.8333333333332,91.6666666666668,100,66.6666666666668,58.3333333333333,75,100,100,100,100,33.3333333333333,1111.11111111111,23.8095238095239,47.6190476190476,61.9047619047619,90.4761904761904,71.4285714285714,90.4761904761904,70,70.8333333333332,91.6666666666668,58.3333333333333,58.3333333333333,50,45.8333333333333,66.6666666666668,54.1666666666667,75,62,61.1111111111112,0,58.3333333333333,16.6666666666667,91.6666666666667,91.6666666666667,41.6666666666667,75,83.3333333333333,83.3333333333333,41.6666666666667,50,0,0,0,0,0,0,0,0,0,0,41.6666666666667,58.3333333333333,58.3333333333333,50,75,66.6666666666667,66.6666666666667,75,75,66.6666666666667,66.6666666666667,NA,75,NA,58.3333333333333,41.6666666666667,66.6666666666667,66.6666666666667,66.6666666666667,75,100,100,100,100,100,100,100,100,83.3333333333333,75,83.3333333333333,83.3333333333333,83.3333333333333,83.3333333333333,83.3333333333333,83.3333333333333,83.3333333333333,83.3333333333333,83.3333333333333,50,56.6666666666667,60,54.1666666666667,75,62.5,93.75,66.6666666666667,100,50,75,76.1904761904762,61.9047619047619,90.4761904761905,61.1111111111111,41.6666666666667,58.3333333333333,58.3333333333333,50,75,66.6666666666667,66.6666666666667,75,75,66.6666666666667,70.8333333333333,91.6666666666667,58.3333333333333,58.3333333333333,50,45.8333333333333,35.7142857142857,76.1904761904761,80.952380952381
196,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,4,4,4,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,6,6,6,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,100,100,100,NA,NA,NA,NA,NA,NA,100,NA,NA,100,80.952380952381,NA,NA,NA,NA,76.6666666666667,58.3333333333333,62.5,83.3333333333332,NA,NA,NA,NA,NA,NA,4,10,66.6666666666667,41.6666666666667,25,100,91.6666666666667,91.6666666666667,100,100,33.3333333333333,25,50,50,33.3333333333333,100,91.6666666666667,100,100,100,33.3333333333333,25,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,100,NA,NA,100,NA,NA,NA,100,NA,NA,NA,NA,NA,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.3333333333333,62.5,83.3333333333333,NA,NA,NA,90.4761904761904,NA,NA
197,3,2,2,3,3,3,3,2,4,3,3,3,3,3,2,3,3,3,3,3,3,3,3,2,3,3,4,3,2,2,5,5,4,6,6,6,5,6,6,5,6,6,62.5,68.75,81.25,70.8333333333332,66.6666666666668,75,70.8333333333332,75,66.6666666666668,70.8333333333332,83.3333333333332,58.3333333333333,83.3333333333333,50,1180.55555555555,85.7142857142857,76.1904761904761,90.4761904761904,100,80.952380952381,80.952380952381,90,41.6666666666667,70.8333333333332,58.3333333333333,83.3333333333332,91.6666666666668,79.1666666666668,75,75,50,38,23.3333333333333,70.8333333333333,58.3333333333333,25,83.3333333333333,100,91.6666666666667,83.3333333333333,75,58.3333333333333,16.6666666666667,75,58.3333333333333,25,66.6666666666667,83.3333333333333,75,66.6666666666667,66.6666666666667,58.3333333333333,16.6666666666667,58.3333333333333,66.6666666666667,33.3333333333333,75,91.6666666666667,75,83.3333333333333,66.6666666666667,58.3333333333333,33.3333333333333,75,66.6666666666667,NA,83.3333333333333,NA,83.3333333333333,91.6666666666667,66.6666666666667,50,41.6666666666667,75,58.3333333333333,33.3333333333333,58.3333333333333,83.3333333333333,75,66.6666666666667,58.3333333333333,66.6666666666667,33.3333333333333,75,75,50,50,75,58.3333333333333,41.6666666666667,8.33333333333333,75,8.33333333333333,50,76.6666666666667,90,80,62.5,68.75,81.25,70.8333333333333,83.3333333333333,95.8333333333333,95.8333333333333,95.2380952380952,90.4761904761905,100,23.3333333333333,66.6666666666667,33.3333333333333,75,91.6666666666667,75,83.3333333333333,66.6666666666667,58.3333333333333,33.3333333333333,75,41.6666666666667,70.8333333333333,58.3333333333333,83.3333333333333,91.6666666666667,79.1666666666667,80.952380952381,95.2380952380953,80.952380952381
198,2,4,2,1,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,3,3,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,4,5,6,NA,NA,NA,NA,NA,NA,NA,NA,56.25,NA,NA,45.8333333333333,25,66.6666666666668,NA,NA,NA,NA,NA,NA,83.3333333333333,NA,NA,80.952380952381,71.4285714285714,NA,NA,NA,NA,80,75,87.5,87.5,NA,NA,NA,NA,NA,NA,2,5.55555555555555,58.3333333333333,25,0,100,100,91.6666666666667,58.3333333333333,91.6666666666667,16.6666666666667,16.6666666666667,16.6666666666667,58.3333333333333,33.3333333333333,91.6666666666667,75,91.6666666666667,75,66.6666666666667,16.6666666666667,8.33333333333333,25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,NA,NA,56.25,NA,NA,NA,83.3333333333333,NA,NA,NA,NA,NA,5.55555555555556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,75,87.5,87.5,NA,NA,NA,76.1904761904761,NA,NA
200,4,4,4,4,NA,NA,NA,NA,4,4,4,4,4,4,4,4,3,4,NA,NA,NA,NA,NA,NA,3,3,3,4,3,4,3,3,3,3,NA,NA,NA,NA,4,3,3,2,100,NA,100,95.8333333333332,100,91.6666666666668,NA,NA,NA,83.3333333333332,75,91.6666666666668,50,NA,NA,95.2380952380953,95.2380952380953,NA,NA,90.4761904761904,85.7142857142857,80,54.1666666666667,58.3333333333333,33.3333333333333,NA,NA,NA,62.5,79.1666666666668,37.5,14,40,66.6666666666667,16.6666666666667,25,50,100,100,100,100,83.3333333333333,75,58.3333333333333,50,25,66.6666666666667,100,100,100,100,100,75,100,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,41.6666666666667,25,58.3333333333333,91.6666666666667,100,83.3333333333333,83.3333333333333,83.3333333333333,58.3333333333333,66.6666666666667,58.3333333333333,16.6666666666667,50,83.3333333333333,100,91.6666666666667,83.3333333333333,91.6666666666667,66.6666666666667,75,46.6666666666667,NA,87.5,100,NA,100,NA,50,NA,50,NA,NA,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,54.1666666666667,58.3333333333333,33.3333333333333,NA,NA,NA,95.2380952380953,NA,88.0952380952381
201,3,3,4,4,4,4,4,4,4,4,4,3,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,4,6,6,6,6,6,6,6,6,6,5,6,6,87.5,100,93.75,100,100,100,100,100,100,100,100,100,100,66.6666666666667,1666.66666666667,100,95.2380952380953,95.2380952380953,100,95.2380952380953,85.7142857142857,86.6666666666667,100,95.8333333333332,75,62.5,70.8333333333332,62.5,100,95.8333333333332,79.1666666666668,4,4.44444444444445,66.6666666666667,0,0,100,100,100,100,100,100,33.3333333333333,100,91.6666666666667,0,100,100,100,100,100,75,50,100,8.33333333333333,66.6666666666667,58.3333333333333,58.3333333333333,75,58.3333333333333,50,0,25,83.3333333333333,75,NA,83.3333333333333,NA,91.6666666666667,83.3333333333333,91.6666666666667,75,83.3333333333333,83.3333333333333,0,0,75,83.3333333333333,83.3333333333333,83.3333333333333,91.6666666666667,41.6666666666667,0,50,0,0,100,100,100,100,100,0,0,75,100,116.666666666667,NA,87.5,100,93.75,100,100,100,95.8333333333333,97.6190476190476,95.2380952380952,100,4.44444444444444,8.33333333333333,66.6666666666667,58.3333333333333,58.3333333333333,75,58.3333333333333,50,0,25,83.3333333333333,100,95.8333333333333,75,62.5,70.8333333333333,62.5,97.6190476190476,97.6190476190476,90.4761904761904
202,3,3,2,1,3,3,3,2,3,3,3,3,3,4,2,4,4,NA,4,4,4,2,3,2,4,4,4,4,4,4,4,6,2,2,4,4,4,1,5,5,5,4,56.25,68.75,75,85,75,100,79.1666666666668,100,58.3333333333333,100,100,100,58.3333333333333,66.6666666666667,1319.44444444445,71.4285714285714,71.4285714285714,33.3333333333333,71.4285714285714,85.7142857142857,95.2380952380953,46.6666666666667,37.5,45.8333333333333,62.5,37.5,62.5,45.8333333333333,37.5,54.1666666666667,54.1666666666667,36,43.3333333333333,50,16.6666666666667,16.6666666666667,83.3333333333333,75,83.3333333333333,66.6666666666667,66.6666666666667,50,33.3333333333333,16.6666666666667,8.33333333333333,8.33333333333333,75,58.3333333333333,66.6666666666667,41.6666666666667,33.3333333333333,16.6666666666667,50,8.33333333333333,16.6666666666667,8.33333333333333,66.6666666666667,83.3333333333333,75,58.3333333333333,75,33.3333333333333,50,50,16.6666666666667,NA,83.3333333333333,NA,75,50,66.6666666666667,50,33.3333333333333,33.3333333333333,16.6666666666667,41.6666666666667,91.6666666666667,83.3333333333333,75,58.3333333333333,75,25,41.6666666666667,16.6666666666667,25,25,91.6666666666667,75,66.6666666666667,75,91.6666666666667,33.3333333333333,33.3333333333333,8.33333333333333,83.3333333333333,80,79.1666666666667,56.25,68.75,75,79.1666666666667,58.3333333333333,54.1666666666667,79.1666666666667,52.3809523809524,33.3333333333333,71.4285714285714,43.3333333333333,16.6666666666667,8.33333333333333,66.6666666666667,83.3333333333333,75,58.3333333333333,75,33.3333333333333,50,50,37.5,45.8333333333333,62.5,37.5,62.5,45.8333333333333,71.4285714285714,52.3809523809524,90.4761904761904
203,4,4,4,4,4,4,4,4,4,4,4,4,3,4,4,1,1,1,4,4,4,2,2,2,4,4,4,3,4,3,6,6,5,4,6,6,6,6,6,6,6,3,100,100,100,58.3333333333333,91.6666666666668,25,75,100,50,91.6666666666668,100,83.3333333333332,87.5,66.6666666666667,1250,90.4761904761904,95.2380952380953,95.2380952380953,90.4761904761904,100,100,76.6666666666667,70.8333333333332,87.5,95.8333333333332,75,83.3333333333332,75,54.1666666666667,54.1666666666667,54.1666666666667,30,46.6666666666667,50,75,33.3333333333333,83.3333333333333,50,83.3333333333333,83.3333333333333,83.3333333333333,100,66.6666666666667,66.6666666666667,58.3333333333333,41.6666666666667,58.3333333333333,25,58.3333333333333,75,66.6666666666667,100,50,58.3333333333333,66.6666666666667,50,83.3333333333333,58.3333333333333,100,83.3333333333333,83.3333333333333,91.6666666666667,66.6666666666667,66.6666666666667,100,NA,100,NA,100,100,100,100,100,100,66.6666666666667,41.6666666666667,75,100,100,100,100,83.3333333333333,58.3333333333333,58.3333333333333,66.6666666666667,50,75,66.6666666666667,83.3333333333333,75,100,83.3333333333333,58.3333333333333,58.3333333333333,80,66.6666666666667,104.166666666667,100,100,100,75,87.5,100,87.5,92.8571428571429,95.2380952380952,90.4761904761905,46.6666666666667,66.6666666666667,50,83.3333333333333,58.3333333333333,100,83.3333333333333,83.3333333333333,91.6666666666667,66.6666666666667,66.6666666666667,70.8333333333333,87.5,95.8333333333333,75,83.3333333333333,75,92.8571428571429,92.8571428571429,100
204,3,3,3,3,2,2,3,2,NA,NA,NA,NA,2,3,3,3,3,3,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,5,4,5,3,3,3,3,3,NA,NA,NA,NA,75,56.25,NA,70.8333333333332,66.6666666666668,75,50,50,50,NA,NA,NA,70.8333333333333,33.3333333333333,833.333333333333,71.4285714285714,71.4285714285714,57.1428571428571,57.1428571428571,NA,NA,73.3333333333333,70.8333333333332,62.5,70.8333333333332,45.8333333333333,45.8333333333333,45.8333333333333,NA,NA,NA,24,30,61.1111111111112,58.3333333333333,8.33333333333333,75,83.3333333333333,66.6666666666667,66.6666666666667,75,66.6666666666667,25,33.3333333333333,33.3333333333333,8.33333333333333,50,66.6666666666667,75,66.6666666666667,66.6666666666667,58.3333333333333,33.3333333333333,25,58.3333333333333,50,50,50,50,50,50,50,58.3333333333333,58.3333333333333,50,NA,50,NA,50,50,50,50,50,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,56.6666666666667,66.6666666666667,NA,75,56.25,NA,50,70.8333333333333,50,NA,57.1428571428571,57.1428571428571,57.1428571428571,30,58.3333333333333,50,50,50,50,50,50,50,58.3333333333333,58.3333333333333,70.8333333333333,62.5,70.8333333333333,45.8333333333333,45.8333333333333,45.8333333333333,71.4285714285714,57.1428571428571,NA
206,2,3,3,3,3,3,3,3,3,3,3,3,3,3,3,4,4,4,3,3,3,3,3,3,3,3,3,3,3,3,3,2,2,0,2,1,1,4,3,4,4,3,68.75,75,75,87.5,75,100,75,75,75,75,75,75,29.1666666666667,50,1250,66.6666666666667,71.4285714285714,85.7142857142857,76.1904761904761,71.4285714285714,71.4285714285714,50,50,37.5,62.5,41.6666666666667,41.6666666666667,37.5,41.6666666666667,45.8333333333333,33.3333333333333,62,72.2222222222222,54.1666666666667,58.3333333333333,66.6666666666667,58.3333333333333,50,83.3333333333333,66.6666666666667,75,50,33.3333333333333,66.6666666666667,58.3333333333333,58.3333333333333,75,91.6666666666667,91.6666666666667,91.6666666666667,91.6666666666667,91.6666666666667,58.3333333333333,83.3333333333333,66.6666666666667,66.6666666666667,66.6666666666667,66.6666666666667,66.6666666666667,58.3333333333333,75,66.6666666666667,58.3333333333333,83.3333333333333,58.3333333333333,NA,50,NA,75,66.6666666666667,66.6666666666667,66.6666666666667,66.6666666666667,91.6666666666667,41.6666666666667,58.3333333333333,58.3333333333333,66.6666666666667,50,50,66.6666666666667,58.3333333333333,66.6666666666667,83.3333333333333,50,50,50,50,58.3333333333333,50,58.3333333333333,50,58.3333333333333,58.3333333333333,33.3333333333333,50,86.6666666666667,68.75,75,75,75,29.1666666666667,33.3333333333333,58.3333333333333,80.9523809523809,85.7142857142857,76.1904761904762,72.2222222222222,66.6666666666667,66.6666666666667,66.6666666666667,66.6666666666667,66.6666666666667,58.3333333333333,75,66.6666666666667,58.3333333333333,83.3333333333333,50,37.5,62.5,41.6666666666667,41.6666666666667,37.5,69.047619047619,80.952380952381,71.4285714285714
207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16.6666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
